id,name,source,genre,role,gm_programs,instrument_families,container,member,pack
9df78456b236e2f8821a,4134910_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4134910_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
f5c6be57128e632621b4,4135036_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4135036_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
be97ffcd6700559e12ba,4135615_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4135615_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
7ac4ee2c3c81e7f3d27d,4136108_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4136108_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
069b1d2438b2225793a8,4136661_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4136661_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
1879376634031e50042a,4136947_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4136947_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
cdef1ed6d02cd40842cc,4137024_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4137024_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
2441639df60e4d054781,4137122_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4137122_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
5c6c2a887033ea924930,4137178_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4137178_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
a9dad0fd05a1b4cc7cb4,4137654_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4137654_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
2fe505310e5e2dbc28c2,4137665_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4137665_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
e43068bfff8450edb1bd,4137715_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4137715_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
9296895abccf7ec2c0dc,4137849_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4137849_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
42306d0a107cbd42c601,4138287_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4138287_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
9b49edb889c62d123a02,4139060_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4139060_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
0f721dd06770b630ae4e,4139145_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4139145_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
9790319f2430f9546f8f,4139363_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4139363_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
0f2645274268ecb628d1,4139897_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4139897_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
de8bf0bfc30699e61e66,4140055_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4140055_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
f37b6ea29f968ee6e7e2,4140124_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4140124_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
070494fccb58ad19dc8b,4140139_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4140139_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
b85dde01892c61b9c7f3,4140337_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4140337_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
355b6c43d6960077bae4,4140621_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4140621_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
f6cf1607fa0fd45f2de8,4140653_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4140653_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
3eeb3092593e7354fc99,4140655_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4140655_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
15399ff58dc9d6556df3,4140711_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4140711_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
af075fd00875ab5ffd83,4140944_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4140944_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
9bcef89beaa8f2339cd3,4141008_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4141008_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
e2f082a16b6ab9fbb852,4141625_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4141625_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
14df391605a8bf11fff1,4141749_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4141749_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
f89c2ba2c60748926b8d,4141958_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4141958_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
5b6405ac151526454dca,4142090_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4142090_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
946f847d25581900a7d9,4143896_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4143896_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
777ecad669258c3e522c,4144217_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4144217_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
6c9de213805ad107f524,4144828_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4144828_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
690e102bdb1881818bfa,4144868_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4144868_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
4d06cf7933d0a7716458,4145139_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4145139_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
bc9fd92e5af83e4aabd1,4145367_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4145367_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
76142fa260786fc088f0,4145538_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4145538_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
3f8d2cf523829b1961e6,4145866_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4145866_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
1947d82b94ee35a41f0f,4146687_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4146687_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
b511af9cf79525b45152,4146978_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4146978_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
217c3f56f953b31f47e8,4147041_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4147041_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
e8d6d5a8c51deab84048,4147078_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4147078_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
53d28b0ff1eb16ffc1dc,4147177_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4147177_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
fa69c72c18503d888a6c,4147899_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4147899_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
f955cc0f733ef99fdf22,4148347_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4148347_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
1b9f79ec2cc8e8496b3f,4148681_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4148681_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
835e0ccb705aa036d1a1,4149112_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4149112_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
eabdbcfbf9e99ca63410,4149119_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4149119_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
fd514164453fa33d5f21,4149235_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4149235_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
0bb22a61c7b531a49737,4149331_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4149331_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
71e452e0fac1a7b1456f,4149773_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4149773_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
b5947b93e533d292cbdd,4149947_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4149947_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
c7a4ab2b69d565703a97,4150014_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4150014_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
fb4071a5a5cb943fe792,4150538_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4150538_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
049835c11e19a71c3cba,4150738_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4150738_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
6cf463ca53586929a51e,4151017_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4151017_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
6648142cc4d100c81e42,4151168_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4151168_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
012d0c0e8c68abde2da1,4151928_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4151928_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
c937b23372a72308b904,4152056_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4152056_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
d4a7077efdd370ccc411,4152424_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4152424_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
2c05a0add65d72209468,4152744_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4152744_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
0246a35bd7b3181a3102,4153913_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4153913_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
d9033b2fab397064aa33,4154067_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4154067_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
5a5b05df474249d8f102,4154113_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4154113_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
adbec6e3147eac4dfe45,4154735_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4154735_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
262e4d5c1e71de7df75f,4154769_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4154769_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
5ac3100d8c87ba856db2,4155006_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4155006_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
8414b7d93aaf1f36357f,4155028_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4155028_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
f7356eee905d4ec0b96a,4156770_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4156770_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
a52161fa03f0f75cf6bc,4157086_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4157086_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
de19e0f3d4a49f8a2137,4157454_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4157454_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
30c40e7119ae478becca,4157760_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4157760_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
cdd5ee11bef8316ecc81,4157893_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4157893_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
ea839accb9eb206ea184,4158112_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4158112_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
77cfb2ffb59a963f8daa,4158191_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4158191_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
3b6ac014e078d3537e3c,4158571_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4158571_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
be959dbdd30a4bc5436d,4158586_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4158586_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
dbbfdd2fefee890f0d33,4158865_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4158865_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
76499f5bfae52f4a0d8f,4159075_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4159075_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
73729a3b2953f87a8e25,4159101_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4159101_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
f00e0a2e8f2acfc08462,4161022_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4161022_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
aef33533d33764e06424,4161423_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4161423_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
2a90a42f67d5bf030033,4161503_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4161503_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
a776eeea61f7fe0fe21d,4162420_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4162420_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
81381c36ca8792073e82,4163732_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4163732_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
53e80c3fff3245aa605c,4163973_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4163973_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
9ead710491087255b589,4163995_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4163995_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
0978e2fd0dd76173db23,4164445_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4164445_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
98e9f6d63c729e3968b8,4164580_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4164580_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
cb79ccdae8f9c3405e38,4164828_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4164828_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
5bace010486f4fbac20c,4164830_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4164830_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
4dbfd14bcf1526f3d9b2,4165043_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4165043_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
dfdfa7393d59ba8be6b5,4165094_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4165094_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
fcafa5641b1be880473d,4165720_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4165720_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
55b5b4c0e9ee0932c02f,4166261_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4166261_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
0e68215e27117fd62efa,4166819_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4166819_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
927637cf8585f9a95001,4166821_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4166821_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
30261eb9a8f11de42e83,4167349_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4167349_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
16e6e433f54ab114d6fe,4168037_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4168037_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
59bd3ee4d7e1bdc392d3,4168105_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4168105_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
864cb529eaeb575187bb,4168234_nrgcp_dataset.mid,nrgcp_midi_dataset,edm,chords,GM 0 Acoustic Grand Piano,Piano,nrgcp_midi_dataset.tar.gz,4168234_nrgcp_dataset.mid,edm/chords/nrgcp-midi-dataset-74153a__011.zip
